,0,1
318,0.74332047,0.7473662
319,0.73616016,0.74051344
320,0.71270776,0.7161118
321,0.7037417,0.70795774
322,0.6893033,0.69349074
323,0.6732933,0.67635345
324,0.6705061,0.674876
325,0.6520653,0.6554227
326,0.6602881,0.66406274
327,0.6446079,0.6480535
328,0.65632534,0.660112
329,0.64162993,0.6450217
330,0.658018,0.66213894
331,0.65955573,0.66322136
332,0.6701069,0.6731647
333,0.65854955,0.6623205
334,0.66621757,0.6709987
335,0.6670642,0.67088795
336,0.65434843,0.657182
337,0.6616019,0.666672
338,0.6505593,0.65395355
339,0.6572519,0.6604488
340,0.6528294,0.6571355
341,0.65311027,0.65643024
342,0.65339005,0.65712464
343,0.65208566,0.65610003
344,0.6538494,0.65747166
345,0.6705213,0.67458856
346,0.81388664,0.82028484
347,0.7807952,0.7772089
348,0.8531382,0.85977566
349,0.82723284,0.8366693
350,0.87925446,0.8824085
351,0.8717809,0.87689054
352,0.8539072,0.8584403
353,0.88578373,0.8916986
354,0.86185944,0.86462903
355,0.87673473,0.8810787
356,0.8490371,0.85419893
357,0.8505978,0.8547878
358,0.8257859,0.8301605
359,0.8247521,0.82955825
360,0.8208642,0.82493126
361,0.84176636,0.84577644
362,0.8315286,0.834754
363,0.8405957,0.8453772
364,0.83863926,0.8438773
365,0.85104704,0.8553113
366,0.8498889,0.85411036
367,0.85498166,0.85964
368,0.8504601,0.8547797
369,0.8600893,0.8648598
370,0.8537258,0.8579266
371,0.8647597,0.8693763
372,0.86434126,0.86885524
373,0.86599326,0.87006724
374,0.8609664,0.8656584
375,0.8642223,0.8691509
376,0.87025994,0.87465024
377,0.8773605,0.8815472
378,0.8649241,0.8688711
379,0.875787,0.88126874
380,0.8668566,0.87115
381,0.8668468,0.870806
382,0.87026155,0.87563896
383,0.8577241,0.86129975
384,0.85932016,0.8638382
385,0.85514617,0.860284
386,0.850461,0.85403955
387,0.8471383,0.85164225
388,0.8402307,0.8449588
389,0.8392956,0.843382
390,0.8324168,0.83665264
391,0.8264726,0.83090365
392,0.83068836,0.8352928
393,0.82025546,0.82392836
394,0.8255969,0.83023894
395,0.82605034,0.8306612
396,0.8268284,0.83045685
397,0.83199704,0.8367493
398,0.8415146,0.8462384
399,0.83697736,0.84044325
400,0.84365827,0.84871936
401,0.8333441,0.8379148
402,0.83516276,0.83933353
403,0.8244818,0.8290701
404,0.8228972,0.8272673
405,0.8128902,0.81687903
406,0.81521463,0.81974685
407,0.8069204,0.8109226
408,0.81548756,0.8198304
409,0.80243,0.8063452
410,0.8085866,0.8131666
411,0.79257584,0.7967595
412,0.80104196,0.8055959
413,0.8003075,0.80463445
414,0.8048811,0.8084742
415,0.80337125,0.80769527
416,0.8016434,0.8061429
417,0.7997308,0.8040519
418,0.7895189,0.79370475
419,0.79065233,0.7953795
420,0.78430617,0.78827107
421,0.79214466,0.7962345
422,0.79079664,0.79488266
423,0.77549064,0.7789656
424,0.7796582,0.78507483
425,0.77534366,0.77965665
426,0.7734355,0.7765899
427,0.7638247,0.7683729
428,0.7628623,0.76742196
429,0.7643504,0.76813245
430,0.76623535,0.77021754
431,0.7591822,0.76312757
432,0.76143485,0.76588345
433,0.74350935,0.7473613
434,0.74996626,0.7547369
435,0.74333215,0.747362
436,0.7544263,0.7579937
437,0.7456542,0.74943507
438,0.7625674,0.7672405
439,0.76967275,0.77367234
440,0.77578866,0.7792804
441,0.77740276,0.78219616
442,0.7829379,0.787627
443,0.79663324,0.8008833
444,0.7971552,0.8009769
445,0.7931807,0.79738057
446,0.79980254,0.8049803
447,0.79544413,0.799327
448,0.7935327,0.79750466
449,0.7795534,0.78413546
450,0.78295374,0.78756344
451,0.7778074,0.7816026
452,0.7818595,0.7858521
453,0.77916586,0.7833493
454,0.78450394,0.788653
455,0.7896807,0.79402184
456,0.7813815,0.78514504
457,0.7908404,0.7958226
458,0.7828795,0.7869699
459,0.7863695,0.79028976
460,0.7845527,0.7892691
461,0.78521633,0.789153
462,0.78629655,0.79038334
463,0.7830764,0.7874185
464,0.7830486,0.78729784
465,0.7791283,0.7833054
466,0.7750822,0.77931535
467,0.77452517,0.77889514
468,0.77513564,0.77921116
469,0.778546,0.7825726
470,0.7750349,0.7790091
471,0.7713969,0.77565503
472,0.76489294,0.76932526
473,0.7595538,0.76378477
474,0.75636756,0.76055527
475,0.7559358,0.7599797
476,0.7583842,0.7622901
477,0.7632513,0.76725924
478,0.76625323,0.77026093
479,0.7653984,0.76949716
480,0.7630177,0.76745
481,0.76470244,0.7692144
482,0.76504505,0.7690619
483,0.770826,0.7749487
484,0.77516913,0.77927804
485,0.7715757,0.7753265
486,0.77222747,0.77685
487,0.7733757,0.77796423
488,0.7721158,0.77586603
489,0.7680948,0.77228737
490,0.7616801,0.7660663
491,0.76486075,0.7691623
492,0.7615981,0.76542866
493,0.7567849,0.7606739
494,0.75555384,0.76009
495,0.75314736,0.7571864
496,0.76227957,0.76644635
497,0.7572783,0.76099956
498,0.7624389,0.76665187
499,0.7593759,0.7637584
500,0.766353,0.77053726
501,0.7709334,0.7751218
502,0.7725849,0.77647936
503,0.77819705,0.7826017
504,0.7811018,0.7854179
505,0.78756845,0.7917266
506,0.79226315,0.79660463
507,0.7893117,0.7933543
508,0.7917408,0.7963252
509,0.7913455,0.795815
510,0.7899388,0.793859
511,0.7923475,0.7968284
512,0.7986642,0.80305135
513,0.80795836,0.81187797
514,0.8024,0.80624115
515,0.80486035,0.80977607
516,0.79704654,0.8014959
517,0.80134034,0.80567646
518,0.7923202,0.796456
519,0.7981552,0.80250096
520,0.7946226,0.7986791
521,0.7995298,0.80364096
522,0.7980192,0.80235326
523,0.80244225,0.80677044
524,0.80697346,0.81135535
525,0.8147001,0.8189827
526,0.81445205,0.81849825
527,0.8269034,0.83173406
528,0.8204083,0.82440686
529,0.8303562,0.83497727
530,0.82320607,0.8277359
531,0.81836736,0.8223492
532,0.815835,0.82075834
533,0.80567217,0.8097428
534,0.8132584,0.8176422
535,0.8063335,0.81034386
536,0.8043828,0.8082495
537,0.80640244,0.81129324
538,0.8041683,0.8081994
539,0.8037623,0.8077837
540,0.802456,0.80715823
541,0.80849564,0.81282365
542,0.80910623,0.8129575
543,0.8108667,0.81525123
544,0.8006048,0.8048383
545,0.79489166,0.79938984
546,0.7863872,0.79098964
547,0.7879813,0.7921947
548,0.78985125,0.7937449
549,0.7853081,0.78897345
550,0.7865647,0.79106164
551,0.7851962,0.7896011
552,0.7861856,0.79022884
553,0.7848022,0.7891462
554,0.79470503,0.79925764
555,0.7924964,0.79612064
556,0.79730475,0.8016243
557,0.7918657,0.7964257
558,0.79520124,0.799495
559,0.787608,0.7917764
560,0.7914207,0.7959572
561,0.7850449,0.789027
562,0.7891692,0.79334974
563,0.7795228,0.7836323
564,0.7850368,0.7894881
565,0.7738475,0.7778009
566,0.7754302,0.77972424
567,0.7670555,0.7713696
568,0.7628917,0.7667856
569,0.75665605,0.76094043
570,0.7457013,0.74967754
571,0.7535858,0.7581099
572,0.74852467,0.75209785
573,0.7398572,0.74325454
574,0.73951566,0.74462986
575,0.7428559,0.746995
576,0.74059385,0.7437035
577,0.7335061,0.73784125
578,0.7339642,0.73863757
579,0.7220135,0.725379
580,0.7129489,0.71714747
581,0.71718556,0.722142
582,0.7124827,0.7153398
583,0.71181524,0.7154056
584,0.69521797,0.699574
585,0.68478537,0.68878186
586,0.6946627,0.69947445
587,0.66393036,0.6662172
588,0.67841524,0.6831497
589,0.6271313,0.6303531
590,0.6379074,0.64234114
591,0.60495675,0.609022
592,0.5978125,0.6003363
593,0.59690595,0.60138965
594,0.59654427,0.59914017
595,0.614107,0.6168301
596,0.5917663,0.5946499
597,0.5894922,0.5938717
598,0.55191875,0.5559794
599,0.5710435,0.5759319
600,0.54459465,0.546672
601,0.560128,0.5628482
602,0.54263395,0.5461334
603,0.52236784,0.5245886
604,0.5096837,0.51463306
605,0.48268005,0.48623642
606,0.504534,0.5078609
607,0.5131297,0.515175
608,0.51975685,0.52057385
609,0.54018784,0.5442177
610,0.5148039,0.5172162
611,0.5168554,0.5211158
612,0.5072665,0.5123788
613,0.50592387,0.5078695
614,0.5029745,0.50587606
615,0.50919634,0.5127187
616,0.5083058,0.5101332
617,0.51300246,0.5161073
618,0.5388299,0.5430043
619,0.5455319,0.54691005
620,0.5343524,0.5369108
621,0.5241884,0.5297891
622,0.5415975,0.5457908
623,0.5447845,0.54624283
624,0.55603915,0.55910647
625,0.5426596,0.5458722
626,0.5454805,0.5490161
627,0.5323194,0.53624845
628,0.5296541,0.53307843
629,0.522334,0.5255773
630,0.5037432,0.5064863
631,0.48629254,0.48988977
632,0.46631303,0.46996313
633,0.45379883,0.45679137
634,0.46567068,0.46886516
635,0.4456223,0.44660196
636,0.44590327,0.44888148
637,0.44304428,0.44706807
638,0.43499392,0.43643498
639,0.4436488,0.44709256
640,0.44150048,0.44436553
641,0.45276687,0.4544924
642,0.45180205,0.45467165
643,0.43949524,0.4421843
644,0.4310287,0.43456522
645,0.40738544,0.4107342
646,0.4014482,0.40476027
647,0.36925226,0.3715515
648,0.3770923,0.3804364
649,0.33213696,0.3334685
650,0.3419351,0.34521815
651,0.33210754,0.33490428
652,0.35071173,0.35099417
653,0.3541993,0.35594854
654,0.3437056,0.3455044
655,0.329616,0.3325963
656,0.33213684,0.33618486
657,0.3448293,0.3466063
658,0.37233403,0.37315187
659,0.35741565,0.3580501
660,0.37471455,0.3782813
661,0.3610949,0.36382973
662,0.37685856,0.37919703
663,0.3862256,0.38922334
664,0.39684978,0.3979626
665,0.41231754,0.41452804
666,0.41014576,0.41260135
667,0.39987108,0.4023675
668,0.40135944,0.40561754
669,0.41065556,0.4134643
670,0.41509703,0.41615412
671,0.43285736,0.43568745
672,0.41618314,0.41791752
673,0.435028,0.4384894
674,0.4073558,0.41015032
675,0.4019501,0.4048861
676,0.36766717,0.37149292
677,0.37609586,0.37955746
678,0.35858303,0.3598472
679,0.36509547,0.3669626
680,0.35037652,0.3527487
681,0.37278855,0.3751349
682,0.36881608,0.3702085
683,0.3766309,0.37865394
684,0.36701888,0.37001827
685,0.3788591,0.38172758
686,0.37463123,0.37662917
687,0.38673502,0.38917273
688,0.3928551,0.39520487
689,0.4051987,0.40694833
690,0.38719037,0.38922828
691,0.385969,0.38996843
692,0.38424987,0.38754892
693,0.38355368,0.38502455
694,0.3649788,0.3673287
695,0.3685413,0.37220868
696,0.3816099,0.383647
697,0.3770662,0.3775637
698,0.37605032,0.3791113
699,0.38232026,0.38568184
700,0.39208394,0.39354298
701,0.40282655,0.40506446
702,0.40356696,0.40597102
703,0.4202812,0.42291817
704,0.43390033,0.43637827
705,0.4443401,0.4462649
706,0.45757034,0.46053073
707,0.4638377,0.46666536
708,0.47429278,0.47708693
709,0.46069446,0.46351263
710,0.46375433,0.46770227
711,0.45871803,0.4619281
712,0.4695133,0.47193438
713,0.4575105,0.4597862
714,0.45192873,0.4550212
715,0.44373378,0.44728407
716,0.44264737,0.4454146
717,0.4523865,0.45515263
718,0.43632975,0.43800834
719,0.44910917,0.45263684
720,0.4561793,0.45920026
721,0.4652618,0.4665159
722,0.46528438,0.4683553
723,0.4358131,0.4388268
724,0.34375092,0.34675524
725,0.34929144,0.35859206
726,0.32076523,0.3221252
727,0.33597192,0.33387154
728,0.27920374,0.2817518
729,0.26447234,0.26791877
730,0.24022287,0.24311659
731,0.26730454,0.26974216
732,0.25804746,0.2574671
733,0.27476484,0.27564698
734,0.2559024,0.2582227
735,0.25608328,0.25822204
736,0.24116519,0.24401641
737,0.21888244,0.2210459
738,0.18865299,0.19142465
739,0.18375695,0.1871467
740,0.16782023,0.1685117
741,0.15504059,0.15592515
742,0.14635971,0.14900003
743,0.16352186,0.1646862
744,0.16293618,0.1624713
745,0.18403333,0.1856534
746,0.19761157,0.19870168
747,0.17631495,0.17607462
748,0.17933217,0.183754
749,0.20035368,0.20320258
750,0.20435375,0.20248604
751,0.22889894,0.23106441
752,0.2203196,0.2217139
753,0.23664144,0.23761062
754,0.23652104,0.23938169
755,0.2286602,0.22991365
756,0.21650952,0.21889111
757,0.22170848,0.22505555
758,0.24378204,0.24456805
759,0.2541978,0.25372073
760,0.23985142,0.2412144
761,0.25678638,0.2605158
762,0.248433,0.24951652
763,0.2711592,0.27289397
764,0.2710073,0.2729619
765,0.29445988,0.2953853
766,0.28430745,0.2856324
767,0.28051332,0.28323886
768,0.29400665,0.2974301
769,0.28184113,0.28236336
770,0.30426258,0.3068546
771,0.27532822,0.27683744
772,0.27972472,0.28197756
773,0.2860852,0.28973037
774,0.3109611,0.3112389
775,0.30526447,0.30525422
776,0.3032382,0.30646998
777,0.31441712,0.31764612
778,0.33441606,0.33545247
779,0.32880133,0.32982537
780,0.3576168,0.3610795
781,0.34158015,0.34248334
782,0.3546339,0.35718012
783,0.3526783,0.3565283
784,0.35823458,0.35929444
785,0.35128433,0.3535517
786,0.35822555,0.3616811
787,0.3209961,0.32195842
788,0.34511086,0.34962457
789,0.3140593,0.31575865
790,0.33814916,0.33944708
791,0.2884855,0.29075044
792,0.31005028,0.31369793
793,0.30791616,0.30988294
794,0.34161803,0.34173346
795,0.36630744,0.36772317
796,0.37450776,0.37506682
797,0.36758387,0.37020996
798,0.38522738,0.3902535
799,0.38029414,0.38184357
800,0.39101672,0.39315948
801,0.39343187,0.3969042
802,0.37650767,0.377514
803,0.38598445,0.38982403
804,0.3705057,0.37329057
805,0.39703307,0.39893875
806,0.39609036,0.3979499
807,0.378525,0.37981215
808,0.38141716,0.38603526
809,0.37968063,0.38257366
810,0.39219317,0.39334366
811,0.40068716,0.4032416
812,0.39353254,0.39515468
813,0.39685714,0.39977807
814,0.39285296,0.39623404
815,0.3884,0.39046493
816,0.37579605,0.3785839
817,0.3696736,0.3729772
818,0.40305763,0.4058048
819,0.43305176,0.43326697
820,0.44178316,0.44201893
821,0.4242335,0.4277294
822,0.42882195,0.43411526
823,0.4448646,0.44805577
824,0.46693963,0.4683362
825,0.4704859,0.47225523
826,0.46916392,0.47208133
827,0.45859995,0.4621908
828,0.45948622,0.46338585
829,0.4675481,0.47066256
830,0.48701045,0.489088
831,0.51044255,0.5124693
832,0.5064837,0.5082356
833,0.5102692,0.51428527
834,0.52498794,0.5296937
835,0.52692896,0.52885485
836,0.54807985,0.55157
837,0.52789813,0.5307032
838,0.5345423,0.5381433
839,0.53180957,0.53618515
840,0.51872873,0.52078354
841,0.53557074,0.53980124
842,0.5308818,0.5336159
843,0.54086196,0.54284275
844,0.53371954,0.53759193
845,0.5214359,0.52469504
846,0.51531434,0.5191611
847,0.48848066,0.4918479
848,0.4882342,0.49201137
849,0.45218065,0.454541
850,0.48673734,0.49083173
851,0.45493183,0.4557375
852,0.48201218,0.48461914
853,0.4546028,0.45815238
854,0.4747946,0.47750264
855,0.45308414,0.4559312
856,0.43447968,0.43742916
857,0.44133666,0.44610694
858,0.44221708,0.4439133
859,0.47571096,0.47735292
860,0.45393342,0.45535246
861,0.4715024,0.47523233
862,0.45094112,0.45450503
863,0.4577377,0.4607202
864,0.44103542,0.44442007
865,0.4410493,0.4439012
866,0.42257008,0.4250118
867,0.42008975,0.42325166
868,0.4358039,0.43893048
869,0.4228977,0.42338964
870,0.42200777,0.4251299
871,0.40368095,0.4075953
872,0.4069523,0.40949032
873,0.38750646,0.38996667
874,0.38379893,0.38691166
875,0.38042906,0.38300887
876,0.37071952,0.37222588
877,0.36382207,0.36667636
878,0.36488578,0.36781758
879,0.36913466,0.37071958
880,0.38834134,0.39052266
881,0.39196876,0.39346448
882,0.39143312,0.3933385
883,0.39959714,0.40346402
884,0.41167098,0.41413337
885,0.43043402,0.4321128
886,0.42991576,0.43210492
887,0.4130319,0.41572782
888,0.42406312,0.428696
889,0.4307375,0.43319768
890,0.4435542,0.4446852
891,0.42977393,0.4323248
892,0.42151058,0.4250379
893,0.41986865,0.42345268
894,0.40395516,0.406152
895,0.41257098,0.41587093
896,0.40930173,0.4114943
897,0.4245567,0.42618415
898,0.400601,0.40262142
899,0.38930753,0.3929788
900,0.39116177,0.39538592
901,0.38189918,0.38310435
902,0.38870695,0.39113066
903,0.36402714,0.36635682
904,0.37225217,0.37508512
905,0.37192503,0.37465084
906,0.36228925,0.36332333
907,0.35306862,0.3561843
908,0.35397878,0.3574242
909,0.38576862,0.38748017
910,0.3886257,0.3887584
911,0.40437177,0.40677586
912,0.38811386,0.39095715
913,0.39428014,0.39759862
914,0.39453718,0.39802837
915,0.3960777,0.397791
916,0.3870388,0.38928187
917,0.38905403,0.39240927
918,0.4051811,0.4075427
919,0.41840073,0.41955656
920,0.40933472,0.41115397
921,0.40308017,0.4068583
922,0.40137476,0.40498593
923,0.4054763,0.40776244
924,0.40046895,0.40258408
925,0.40813303,0.41097593
926,0.4204934,0.42273608
927,0.45939144,0.4614012
928,0.44674483,0.4473785
929,0.45409855,0.4579483
930,0.44982132,0.45456657
931,0.45797986,0.46011078
932,0.44114277,0.44367167
933,0.42258886,0.42630213
934,0.42279738,0.42652455
935,0.41622087,0.41805252
936,0.40995917,0.41201133
937,0.4249013,0.42835858
938,0.43925646,0.44065586
939,0.44666192,0.4479239
940,0.46283537,0.466609
941,0.45205435,0.4542769
942,0.4716015,0.47525656
943,0.4640568,0.46730027
944,0.48417497,0.48662156
945,0.4747549,0.47735196
946,0.47321612,0.47626954
947,0.46198896,0.46559724
948,0.45287296,0.4559913
949,0.44845158,0.45167482
950,0.44408736,0.4467465
951,0.43966147,0.44195583
952,0.44545406,0.44842437
953,0.45082232,0.45316038
954,0.45680282,0.45892757
955,0.44847545,0.4512681
956,0.44651744,0.4500505
957,0.45027643,0.45357352
958,0.4421561,0.44422442
959,0.4326639,0.435627
960,0.43599284,0.43973997
961,0.43968657,0.44164193
962,0.44833252,0.45038685
963,0.4565357,0.45940045
964,0.45475867,0.45686895
965,0.46181694,0.46514133
966,0.46046117,0.46371335
967,0.4639314,0.4664754
968,0.45198944,0.45489818
969,0.47664437,0.48062217
970,0.4650079,0.46625447
971,0.4974974,0.5005914
972,0.48661464,0.4893496
973,0.5205929,0.52338237
974,0.49793035,0.50055945
975,0.5073585,0.51130354
976,0.50257653,0.506775
977,0.5112067,0.5135141
978,0.51599544,0.5189308
979,0.50221795,0.5048356
980,0.49526593,0.4988571
981,0.47155026,0.4752814
982,0.51097924,0.51535594
983,0.50862706,0.5091778
984,0.50874954,0.510093
985,0.51103586,0.51664454
986,0.50490874,0.5074978
987,0.5276387,0.53088844
988,0.510196,0.51313317
989,0.5282911,0.5314802
990,0.5171244,0.52027017
991,0.5327176,0.5359291
992,0.5147838,0.5175675
993,0.5063633,0.50983775
994,0.510206,0.5147972
995,0.5017952,0.50370944
996,0.5107816,0.5136943
997,0.5087566,0.51212454
998,0.5108697,0.5130582
999,0.5099233,0.5133837
1000,0.51705587,0.52073383
1001,0.5225845,0.5250792
1002,0.53077185,0.53377044
1003,0.53864765,0.5420089
1004,0.52687746,0.5293455
1005,0.52092,0.5250406
